"product_id","short_description","full_description","meta_title","meta_keywords","full_image_description","full_text_description"
3682,"얇고 바삭한 초콜릿 과자로, 맛있고 먹기 편합니다. 개별 포장되어 있어 휴대하기 좋고, 커피와 함께 즐기기에 특히 좋습니다. 가격도 저렴해 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/134482025_0_f038614c.jpg""]",
3683,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/128515694_0_c2774723.jpg""]",
3684,,,,,"",
3686,블루베리 맛이 상큼하고 달콤해서 맛있습니다. 색깔도 좋고 가늘어서 먹기 편합니다. 재구매할 만큼 인기가 높습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125521397_0_a1c550a6.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125521397_1_5ac732e0.jpg""]",
3687,"틴케이스가 아름답고 다양하며, 쿠키는 고소하고 달콤합니다. 특히 버터의 풍미가 돋보이며, 가격도 저렴해 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071222568_0_99111b96.jpg""]",
3688,"달지 않고 담백한 초코 쿠키로, 바삭하고 맛있습니다. 버터와 초콜릿 맛이 조화롭게 어우러져 있어 재구매율이 높습니다.",,,,"",
3689,"쫀득하고 맛있는 초콜릿 쿠키로, 가격도 저렴하고 품질도 좋습니다. 특히 커피나 우유와 함께 즐기기 좋으며, 아이들도 좋아하는 간식입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/138313278_0_6846af78.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/138313278_1_6846af78.jpg""]",
3690,달콤하고 맛있어서 아이들이 특히 좋아하는 과자입니다. 많은 고객들이 반복 구매할 정도로 인기가 높습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/112302716_0_a0c863da.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/112302716_1_b09c46de.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/112302716_2_79d5b23c.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/112302716_3_88b7c512.jpg""]",
3691,"아몬드와 크래커의 조화로운 맛이 특히 좋습니다. 신상품으로 많은 고객들에게 인기가 있으며, 맛있고 만족스러운 과자입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071143955_0_2613686f.jpg""]",
3692,,,,,"",
3693,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071111204_0_d1d50c1d.jpg""]",
3694,"코코넛향과 고소한 맛이 조화롭고 달콤합니다. 바삭하고 개별 포장되어 편리하며, 양도 많아 가성비가 좋습니다. 맛있고 고급스러워 자주 구매하게 됩니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071089282_0_9cb23e8b.jpg""]",
3695,"고소하고 맛있는 오곡쿠키는 간식으로 인기가 많습니다. 개별 포장되어 있어 편리하고, 특히 산행이나 사무실에서 즐기기 좋습니다. 또한 달지 않고 포만감이 있어 건강한 간식으로 추천됩니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115763534_0_24518ece.jpg""]",
3696,"달달하고 고소한 대만식 에그롤로, 안에 땅콩 크림이 가득 차 있어 아이들이 특히 좋아합니다. 맛있고 독특한 간식입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071186149_0_a4261ff0.jpg""]",
3697,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071111210_0_d1d50c1d.jpg""]",
3698,"누텔라는 맛있고 인기 있는 제품입니다. 아이들이 특히 좋아하며, 가성비도 좋습니다. 캠핑이나 간식용으로 자주 구매되고 있으며, 할인 혜택도 있어 더욱 만족스럽습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124385144_0_eaae45e3.jpg""]",
3699,"고소하고 맛있는 제품으로, 소보로 크럼블과 유사한 맛을 제공합니다. 저렴한 가격에 구매할 수 있어 만족도가 높습니다.",,,,"",유럽풍 정콩 쿠키의 맛 그대로
3700,"커피와 완벽한 조화를 이루는 비스켓으로, 두께감 있는 식감이 특히 매력적입니다. 맛있고 저렴한 가격으로 인기가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/100090365_0_bd692077.jpg""]",
3701,"맥주 안주로 좋고 맛있는 제품으로, 여럿이 나눠 먹기에 적합합니다. 저렴한 가격과 빠른 배송으로 인기가 높아 자주 구매하는 상품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071184641_0_dcf6b5f1.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071184641_1_7ea60cbe.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071184641_2_9396358e.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071184641_3_6371a737.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071184641_4_993d1aea.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071184641_5_89a3fdec.jpg""]",
3702,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071085234_0_43804af3.jpg""]",
3703,"바삭하고 진한 초코 맛이 일품인 과자입니다. 코코아 향이 풍부하며, 우유와 함께 먹으면 더욱 맛있습니다. 편리하게 즐길 수 있는 간식입니다.",,,,"",
3704,,,,,"",
3705,"맛있고 가성비 좋은 초코밀크로, 많은 고객이 자주 재구매하는 인기 제품입니다. 특히 여름에는 시원하게 즐길 수 있습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070540728_0_c326f671.jpg""]",
3706,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069410396_0_dfe7e587.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069410396_1_47d500d1.jpg""]",
3707,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/059659478_0_4afa4870.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/059659478_1_cb73761a.jpg""]",
3708,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/126826185_0_6beb050a.jpg""]",BLOCKQUOTE { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } P { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } P { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } P { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } P { MARGIN-BOTTOM: 0px; MARGIN-TOP: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
3727,크라운산도 크림은 달콤하고 바삭한 맛으로 인기가 높습니다. 특히 가격이 저렴하고 맛이 좋아 자주 구매하는 제품입니다. 또한 옛날 맛 그대로여서 추억을 떠올리게 하는 간식으로 사랑받고 있습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/056811274_0_aa22bf9b.jpg""]",
3957,"쫀득하고 달콤한 피스타치오 맛이 일품입니다. 크기는 작지만 맛이 진하고 고소해서 인기가 많습니다. 간식으로 특히 좋고, 가성비도 뛰어납니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070812684_0_41da9cf7.jpg""]",
3709,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124123927_0_75e5aa97.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124123927_1_d3f00eab.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124123927_2_3e6b87a5.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124123927_3_15e47f54.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124123927_4_676a31a6.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124123927_5_650d8eba.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124123927_6_75e5aa97.jpg""]",
3710,"아이들이 매우 좋아하는 제품으로, 신선하고 맛있습니다. 특히 우유와 함께 먹기 좋으며, 뽀로로 캐릭터로 인해 더욱 인기가 있습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/120780523_0_5e40b7c3.jpg""]",
3711,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071143961_0_a42ebc67.jpg""]",
3712,"고소하고 담백한 참깨스틱은 바삭한 식감과 풍부한 맛으로 인기가 높습니다. 양이 많아 가성비가 좋으며, 누텔라와 함께 먹으면 더욱 맛있습니다. 아이들도 좋아하는 간식입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071022730_0_68f689d2.jpg""]",
3713,"빠른 배송과 우수한 품질을 자랑하는 제품입니다. 특히 풍부한 버터향과 맛이 일품이며, 맛있는 간식으로 인기가 높습니다. 또한 선물용으로도 적합합니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070666516_0_2445a0da.jpg""]",
3714,"작고 맛있는 초콜릿 쿠키로, 진한 초코맛이 일품입니다. 크기가 작아 먹기 편하며, 쿠키와 초콜릿 모두 품질이 좋습니다. 특히 밀크 맛이 인기가 높으며, 지속적으로 재구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070540763_0_9f47fb63.jpg""]",
3715,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071092559_0_0fbe8f39.jpg""]",
3716,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071085211_0_43804af3.jpg""]",
3717,"바삭하고 깔끔한 야채비스킷이 인기입니다. 소포장되어 편리하고, 맛있어 재구매율이 높습니다. 가성비가 좋고 양도 넉넉해 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071022943_0_075a9646.jpg""]",
3718,"살구 타르트는 부드럽고 맛있으며, 특히 상큼한 살구 맛이 일품입니다. 쿠키가 두텁고 잼이 넉넉하여 가격 대비 품질이 우수합니다. 또한 커피나 우유와 함께 즐기기에 좋은 간식입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070304859_0_cb31aa20.jpg""]",
3719,"쿠크다스는 부드럽고 달콤한 맛으로 인기가 높습니다. 어릴 때부터 즐겨 먹던 간식으로, 특히 커피와 함께 먹기 좋습니다. 행사 때 저렴하게 구매할 수 있어 가성비가 좋으며, 빠른 배송과 꼼꼼한 포장도 장점입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/008035458_0_9bc88556.jpg""]",BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
3720,"로아커 바닐라 웨하스는 달콤하고 맛있는 과자입니다. 커피나 차와 함께 즐기기 좋고, 맥주 안주로도 훌륭합니다. 특히 바닐라 맛이 뛰어나며, 가격도 저렴해 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115323580_0_cf40dc7b.jpg""]",
3721,"고소하고 달콤한 땅콩샌드는 인기 있는 간식입니다. 개별 포장되어 편리하고, 커피와 잘 어울리며, 아이들도 좋아합니다. 할인 행사로 저렴하게 구매할 수 있어 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070693397_0_97773b02.jpg""]",
3722,"달콤하고 바삭한 미니 웨하스가 인기 있습니다. 한 입 크기로 먹기 편하고, 크림 맛이 특히 좋습니다. 가성비가 뛰어나 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071050016_0_c3a22ad3.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071050016_1_b09c46de.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071050016_2_53836e13.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071050016_3_1f6e5f28.jpg""]",
3723,"신선하고 맛있는 제품으로, 우유에 찍어 먹거나 얼려 먹으면 식감이 더욱 좋아집니다. 어른과 아이 모두에게 인기 있는 옛날 간식 맛을 제공합니다.",,,,"",크라운 대표 장수 제품 딸기화이트크림
3724,"크라운 딸기산도는 바삭하고 달콤한 맛으로 인기가 높습니다. 특히 가성비가 좋아 자주 구매하는 제품이며, 회사 간식으로도 적합합니다. 또한 옛날 추억을 떠올리게 하는 과자로 많은 사랑을 받고 있습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/107228321_0_8774ef3a.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/107228321_1_2435b196.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/107228321_2_3f9d4a6a.jpg""]",
3725,"쿠크다스는 맛있고 편리한 간식으로 인기가 높습니다. 특히 커피맛이 향긋하고 달콤해 커피와 함께 즐기기 좋습니다. 또한 사무실이나 가정에서 간식으로 적합하며, 가격 대비 품질이 우수합니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/008035415_0_b4a60f6c.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/008035415_1_fc15ae9d.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/008035415_2_54b0a583.jpg""]",
3726,"사과향이 풍부하고 달콤한 과자로, 상큼하면서도 부드러운 맛이 특징입니다. 바삭한 크래커와 크림의 조화가 좋고, 간식으로 인기가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070573764_0_3bbb6d1f.jpg""]",
3728,"바삭하고 맛있는 치즈 크래커 샌드입니다. 낱개 포장되어 간식으로 편리하며, 사무실에서도 인기가 높습니다. 가격 대비 품질이 우수하여 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070694177_0_bad864a0.jpg""]",
